date,forecast,lower_bound,upper_bound
2020-11-25 02:00:00+00:00,199.42565133046625,-7238.52989448872,7637.3811971496525
2020-11-25 03:00:00+00:00,201.39846525924156,-7237.908677719784,7640.705608238267
2020-11-25 04:00:00+00:00,205.97509828686725,-7234.683396627291,7646.633593201025
2020-11-25 05:00:00+00:00,212.122947538384,-7229.886653944816,7654.132549021585
2020-11-25 06:00:00+00:00,215.97448262858617,-7227.385980174144,7659.334945431316
2020-11-25 07:00:00+00:00,217.40975409222273,-7227.301324912967,7662.120833097413
2020-11-25 08:00:00+00:00,217.47869625024646,-7228.582753973652,7663.540146474145
2020-11-25 09:00:00+00:00,216.65357071343567,-7230.75800587868,7664.06514730555
2020-11-25 10:00:00+00:00,215.10702006012465,-7233.654438182854,7663.868478303103
2020-11-25 11:00:00+00:00,213.89088828219303,-7236.220207027318,7664.001983591705
2020-11-25 12:00:00+00:00,212.49899177817198,-7238.96149614644,7663.959479702785
2020-11-25 13:00:00+00:00,212.23247959130515,-7240.577156629757,7665.042115812368
2020-11-25 14:00:00+00:00,213.3977020447703,-7240.760838286751,7667.556242376291
2020-11-25 15:00:00+00:00,217.20860218266185,-7238.298598205865,7672.715802571189
2020-11-25 16:00:00+00:00,223.40912177452148,-7233.446494749979,7680.264738299023
2020-11-25 17:00:00+00:00,224.07755476067635,-7234.126234111065,7682.281343632418
2020-11-25 18:00:00+00:00,221.2344525274829,-7238.317265034949,7680.786170089915
2020-11-25 19:00:00+00:00,217.27450931291992,-7243.624893415711,7678.1739120415505
2020-11-25 20:00:00+00:00,213.98373250265328,-7248.2631119996295,7676.230577004935
2020-11-25 21:00:00+00:00,212.2640756245866,-7251.32996739062,7675.858118639793
2020-11-25 22:00:00+00:00,209.2265961071837,-7255.714402291925,7674.167594506292
2020-11-25 23:00:00+00:00,206.19834161101176,-7260.089369174542,7672.486052396565
2020-11-26 00:00:00+00:00,203.36553027291123,-7264.275153486785,7671.006214032607
2020-11-26 01:00:00+00:00,200.97022958076207,-7268.024411243215,7669.964870404739
2020-11-26 02:00:00+00:00,199.9298454334733,-7270.41858326308,7670.278274130026
2020-11-26 03:00:00+00:00,201.9026593622486,-7269.799316639257,7673.604635363754
2020-11-26 04:00:00+00:00,206.4792923898743,-7266.575986049879,7679.534570829627
2020-11-26 05:00:00+00:00,212.62714164139106,-7261.781194228344,7687.035477511126
2020-11-26 06:00:00+00:00,216.47867673159323,-7259.282471675874,7692.239825139061
2020-11-26 07:00:00+00:00,217.91394819522978,-7259.199767989587,7695.027664380046
2020-11-26 08:00:00+00:00,217.9828903532535,-7260.483148981269,7696.4489296877755
2020-11-26 09:00:00+00:00,217.15776481644272,-7262.66035317282,7696.975882805706
2020-11-26 10:00:00+00:00,215.6112141631317,-7265.558738118469,7696.781166444733
2020-11-26 11:00:00+00:00,214.39508238520008,-7268.12645995878,7696.9166247291805
2020-11-26 12:00:00+00:00,213.00318588117904,-7270.869702427547,7696.876074189905
2020-11-26 13:00:00+00:00,212.7366736943122,-7272.48731661373,7697.960664002355
2020-11-26 14:00:00+00:00,213.90189614777736,-7272.672952326236,7700.476744621791
2020-11-26 15:00:00+00:00,217.7127962856689,-7270.212666652938,7705.638259224277
2020-11-26 16:00:00+00:00,223.91331587752853,-7265.362517956141,7713.189149711198
2020-11-26 17:00:00+00:00,224.5817488636834,-7266.044212427247,7715.207710154613
2020-11-26 18:00:00+00:00,221.73864663048994,-7270.237198811507,7713.714492072487
2020-11-26 19:00:00+00:00,217.77870341592697,-7275.5467830024345,7711.104189834289
2020-11-26 20:00:00+00:00,214.48792660566033,-7280.186957745737,7709.162810957058
